committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,MY,201707219067016839,23,B651163,1174274,CCM,CAMPAIGN COMMITTEE,C00545749,C00545749,EMMER FOR CONGRESS,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-06-27 00:00:00,1000.00,H,HOUSE,06,H4MN06087,"EMMER, TOM",TOM,EMMER,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-26 02:18:00.822,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4072120171426356942,ANOKA,55303,CONTRIBUTIONS,,2018,SB,4072520171432855687,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067016839,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,MY,201707219067016840,23,B648405,1174274,CCM,CAMPAIGN COMMITTEE,C00495846,C00495846,ANN WAGNER FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-05-25 00:00:00,1000.00,H,HOUSE,02,H2MO02102,"WAGNER, ANN",ANN,WAGNER,,,,MO,MISSOURI,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-26 02:16:05.698,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4072120171426356942,BALLWIN,63022,CONTRIBUTIONS,,2018,SB,4072520171432855691,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067016840,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,MY,201707219067016840,23,B640776,1174274,CCM,CAMPAIGN COMMITTEE,C00393629,C00393629,MCHENRY FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-01 00:00:00,1000.00,H,HOUSE,10,H4NC10047,"MCHENRY, PATRICK",PATRICK,MCHENRY,,,,NC,NORTH CAROLINA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-26 02:17:25.089,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4072120171426356942,GASTONIA,28053,CONTRIBUTIONS,,2018,SB,4072520171432855693,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067016840,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,MY,201707219067016842,23,B645329,1174274,CCM,CAMPAIGN COMMITTEE,C00104752,C00104752,HATCH ELECTION COMMITTEE INC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-30 00:00:00,1000.00,S,SENATE,,S6UT00063,"HATCH, ORRIN G",ORRIN,HATCH,G,,,UT,UTAH,P2018,CONVENTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-26 02:19:48.136,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4072120171426356942,WASHINGTON,20027,CONTRIBUTIONS,,2018,SB,4072520171432855703,http://docquery.fec.gov/cgi-bin/fecimg/?201707219067016842,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M8,201808159119623421,23,B692469,1256247,CCM,CAMPAIGN COMMITTEE,C00264564,C00264564,MENENDEZ FOR SENATE,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-07-02 00:00:00,1000.00,S,SENATE,,S6NJ00289,"MENENDEZ, ROBERT",ROBERT,MENENDEZ,,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-16 01:35:23.34,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081520181583841424,NEWARK,07102,CONTRIBUTIONS,,2018,SB,4081520181583854145,http://docquery.fec.gov/cgi-bin/fecimg/?201808159119623421,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M8,201808159119623421,23,B696111,1256247,CCM,CAMPAIGN COMMITTEE,C00495358,C00495358,KAINE FOR VIRGINIA,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-07-18 00:00:00,1000.00,S,SENATE,,S2VA00142,"KAINE, TIM",TIM,KAINE,,,,VA,VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-16 01:31:20.078,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4081520181583841424,ALEXANDRIA,22314,CONTRIBUTIONS,,2018,SB,4081520181583854149,http://docquery.fec.gov/cgi-bin/fecimg/?201808159119623421,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M9,201809139121706774,23,B700606,1261007,CCM,CAMPAIGN COMMITTEE,C00561183,C00561183,TENNEY FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-08-29 00:00:00,1000.00,H,HOUSE,22,H4NY22051,"TENNEY, CLAUDIA",CLAUDIA,TENNEY,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-14 01:29:41.873,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4091320181591002047,CLINTON,13323,CONTRIBUTIONS,,2018,SB,4091320181591014283,http://docquery.fec.gov/cgi-bin/fecimg/?201809139121706774,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M10,201810169125547759,23,B701538,1273365,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-06 00:00:00,1000.00,H,HOUSE,03,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-25 02:38:39.086,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4101620181599435527,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4102420181600562422,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547759,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M10,201810169125547760,23,B701539,1273365,CCM,CAMPAIGN COMMITTEE,C00506774,C00506774,MOONEY FOR CONGRESS,WV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-06 00:00:00,1000.00,H,HOUSE,02,H4WV02080,"MOONEY, ALEXANDER X",ALEXANDER,MOONEY,X,,,WV,WEST VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-25 02:38:39.086,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4101620181599435527,MARTINSBURG,25402,CONTRIBUTIONS,,2018,SB,4102420181600562426,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547760,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M10,201810169125547761,23,B701537,1273365,CCM,CAMPAIGN COMMITTEE,C00458976,C00458976,TERRI SEWELL FOR CONGRESS,AL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-06 00:00:00,1000.00,H,HOUSE,07,H0AL07086,"SEWELL, TERRI",TERRI,SEWELL,,,,AL,ALABAMA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-25 02:38:39.086,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4101620181599435527,BIRMINGHAM,35201,CONTRIBUTIONS,,2018,SB,4102420181600562432,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547761,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,12G,201810229130590522,23,B707370,1277742,CCM,CAMPAIGN COMMITTEE,C00439661,C00439661,FRIENDS OF ERIK PAULSEN,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-05 00:00:00,1000.00,H,HOUSE,03,H8MN03077,"PAULSEN, ERIK",ERIK,PAULSEN,,,,MN,MINNESOTA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-16 02:40:19.937,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4102220181600355390,EDEN PRAIRIE,55344,CONTRIBUTIONS,,2018,SB,4111520181617845628,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590522,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,12G,201810229130590523,23,B707369,1277742,CCM,CAMPAIGN COMMITTEE,C00557520,C00557520,TOM MACARTHUR FOR CONGRESS,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-05 00:00:00,1000.00,H,HOUSE,03,H4NJ03130,"MACARTHUR, TOM",TOM,MACARTHUR,,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-16 02:40:19.938,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4102220181600355390,EDISON,08818,CONTRIBUTIONS,,2018,SB,4111520181617845634,http://docquery.fec.gov/cgi-bin/fecimg/?201810229130590523,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,30G,201812039133902449,23,B711696,1293702,CCM,CAMPAIGN COMMITTEE,C00637371,C00637371,CHRISSY HOULAHAN FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-31 00:00:00,1000.00,H,HOUSE,06,H8PA06087,"HOULAHAN, CHRISSY",CHRISSY,HOULAHAN,,,,PA,PENNSYLVANIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-04 02:37:23.4,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4120320181620269087,DEVON,19333,CONTRIBUTIONS,,2018,SB,4120320181620282963,http://docquery.fec.gov/cgi-bin/fecimg/?201812039133902449,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,30G,201812039133902450,23,B711697,1293702,CCM,CAMPAIGN COMMITTEE,C00640003,C00640003,MIKIE SHERRILL FOR CONGRESS,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-10-31 00:00:00,1000.00,H,HOUSE,11,H8NJ11142,"SHERRILL, REBECCA M",REBECCA,SHERRILL,M,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-04 02:37:23.4,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4120320181620269087,MONTCLAIR,07043,CONTRIBUTIONS,,2018,SB,4120320181620282965,http://docquery.fec.gov/cgi-bin/fecimg/?201812039133902450,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432362,23,B652532,1198125,CCM,CAMPAIGN COMMITTEE,C00551275,C00551275,FRENCH HILL FOR ARKANSAS,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-07-19 00:00:00,1500.00,H,HOUSE,02,H4AR02141,"HILL, FRENCH",FRENCH,HILL,,,,AR,ARKANSAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:07.02,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,LITTLE ROCK,72217,CONTRIBUTIONS,,2018,SB,4011820181502916926,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432362,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432362,23,B652531,1198125,CCM,CAMPAIGN COMMITTEE,C00508804,C00508804,KYRSTEN SINEMA FOR CONGRESS,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-07-19 00:00:00,1500.00,S,SENATE,,S8AZ00197,"SINEMA, KYRSTEN",KYRSTEN,SINEMA,,,,AZ,ARIZONA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:10.795,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,TEMPE,85285,CONTRIBUTIONS,US HOUSE DISBURSEMENT ATTRIBUTED TO US SENATE BASED CANDIDATE FORM 2 FILED WITH THE FEC ON 9/29/17.,2018,SB,4011820181502916928,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432362,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432366,23,B664639,1198125,CCM,CAMPAIGN COMMITTEE,C00494229,C00494229,HELLER FOR SENATE,NV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-09-11 00:00:00,1500.00,S,SENATE,,S2NV00183,"HELLER, DEAN",DEAN,HELLER,,,,NV,NEVADA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:10.796,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,LAS VEGAS,89137,CONTRIBUTIONS,,2018,SB,4011820181502916950,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432366,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432367,23,B666659,1198125,CCM,CAMPAIGN COMMITTEE,C00436386,C00436386,FRIENDS OF JOHN BARRASSO,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-10-03 00:00:00,1500.00,S,SENATE,,S6WY00068,"BARRASSO, JOHN",JOHN,BARRASSO,,,,WY,WYOMING,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:08.469,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,CASPER,82605,CONTRIBUTIONS,,2018,SB,4011820181502916956,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432367,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432367,23,B666663,1198125,CCM,CAMPAIGN COMMITTEE,C00458976,C00458976,TERRI SEWELL FOR CONGRESS,AL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-10-03 00:00:00,1500.00,H,HOUSE,07,H0AL07086,"SEWELL, TERRI",TERRI,SEWELL,,,,AL,ALABAMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:09.641,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,BIRMINGHAM,35201,CONTRIBUTIONS,,2018,SB,4011820181502916960,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432367,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432368,23,B666662,1198125,CCM,CAMPAIGN COMMITTEE,C00545772,C00545772,THOM TILLIS COMMITTEE,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-10-03 00:00:00,1500.00,S,SENATE,,S4NC00162,"TILLIS, THOM",THOM,TILLIS,,,,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:10.796,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,RALEIGH,27624,CONTRIBUTIONS,,2018,SB,4011820181502916962,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432368,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432370,23,B669226,1198125,CCM,CAMPAIGN COMMITTEE,C00349217,C00349217,CARPER FOR SENATE,DE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-11-09 00:00:00,1500.00,S,SENATE,,S8DE00079,"CARPER, TOM",TOM,CARPER,,,,DE,DELAWARE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:07.021,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,WILMINGTON,19805,CONTRIBUTIONS,,2018,SB,4011820181502916976,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432370,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432371,23,B670532,1198125,CCM,CAMPAIGN COMMITTEE,C00472159,C00472159,DENNY HECK FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-11-28 00:00:00,1500.00,H,HOUSE,10,H0WA03161,"HECK, DENNIS",DENNIS,HECK,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:07.021,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,OLYMPIA,98507,CONTRIBUTIONS,,2018,SB,4011820181502916980,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432371,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2017,YE,201801189090432374,23,B677744,1198125,CCM,CAMPAIGN COMMITTEE,C00441352,C00441352,STIVERS FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-12-18 00:00:00,1500.00,H,HOUSE,15,H8OH15076,"STIVERS, STEVE",STEVE,STIVERS,,,,OH,OHIO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-19 01:52:10.796,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4011820181502905506,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4011820181502916998,http://docquery.fec.gov/cgi-bin/fecimg/?201801189090432374,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,YE,201901229143903684,23,B712686,1305981,CCM,CAMPAIGN COMMITTEE,C00590778,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,DE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-11-29 00:00:00,1500.00,H,HOUSE,,H6DE00206,"BLUNT ROCHESTER, LISA",LISA,BLUNT ROCHESTER,,,,DE,DELAWARE,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-21 02:37:41.861,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4012220191636892949,WILMINGTON,19809,CONTRIBUTIONS,,2018,SB,4022020191640629071,http://docquery.fec.gov/cgi-bin/fecimg/?201901229143903684,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M2,201802159094568151,23,B679676,1208597,CCM,CAMPAIGN COMMITTEE,C00393348,C00393348,KENNY MARCHANT FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-01-31 00:00:00,1500.00,H,HOUSE,24,H4TX24094,"MARCHANT, KENNY",KENNY,MARCHANT,,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-22 01:55:16.494,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4021520181504703269,CARROLLTON,75011,CONTRIBUTIONS,,2018,SB,4022120181514378084,http://docquery.fec.gov/cgi-bin/fecimg/?201802159094568151,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M3,201803199096590661,23,B680788,1214410,CCM,CAMPAIGN COMMITTEE,C00437889,C00437889,PETERS FOR MICHIGAN,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-21 00:00:00,1500.00,S,SENATE,,S4MI00355,"PETERS, GARY",GARY,PETERS,,,,MI,MICHIGAN,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-20 01:36:40.966,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4031920181518971295,DETROIT,48244,CONTRIBUTIONS,,2018,SB,4031920181519006835,http://docquery.fec.gov/cgi-bin/fecimg/?201803199096590661,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M5,201805159112035976,23,B685284,1231245,CCM,CAMPAIGN COMMITTEE,C00458679,C00458679,BLAINE FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-04-20 00:00:00,1500.00,H,HOUSE,03,H8MO09153,"LUETKEMEYER, BLAINE",BLAINE,LUETKEMEYER,,,,MO,MISSOURI,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-16 01:30:12.681,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4051520181565769060,ST. ELIZABETH,65075,CONTRIBUTIONS,,2018,SB,4051520181565777412,http://docquery.fec.gov/cgi-bin/fecimg/?201805159112035976,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M5,201805159112035977,23,B685287,1231245,CCM,CAMPAIGN COMMITTEE,C00395848,C00395848,CLEAVER FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-04-20 00:00:00,1500.00,H,HOUSE,05,H4MO05234,"CLEAVER, EMANUEL",EMANUEL,CLEAVER,,,,MO,MISSOURI,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-16 01:30:21.036,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4051520181565769060,KANSAS CITY,64112,CONTRIBUTIONS,,2018,SB,4051520181565777414,http://docquery.fec.gov/cgi-bin/fecimg/?201805159112035977,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M5,201805159112035978,23,B685288,1231245,CCM,CAMPAIGN COMMITTEE,C00312017,C00312017,KIND FOR CONGRESS COMMITTEE,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-04-20 00:00:00,1500.00,H,HOUSE,03,H6WI03099,"KIND, RON J",RON,KIND,J,,,WI,WISCONSIN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-16 01:30:12.681,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4051520181565769060,LA CROSSE,54601,CONTRIBUTIONS,,2018,SB,4051520181565777420,http://docquery.fec.gov/cgi-bin/fecimg/?201805159112035978,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00479246,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2018,M6,201806199113742690,23,B687463,1238799,CCM,CAMPAIGN COMMITTEE,C00441352,C00441352,STIVERS FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-05-16 00:00:00,1500.00,H,HOUSE,15,H8OH15076,"STIVERS, STEVE",STEVE,STIVERS,,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-20 01:30:24.769,,,,0.00,,,,011,Political Contributions,,,,,,,Q,C,B,F3X,4061920181570797462,COLUMBUS,43220,CONTRIBUTIONS,,2018,SB,4061920181570813385,http://docquery.fec.gov/cgi-bin/fecimg/?201806199113742690,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
